2018-04-29 19:05:22.503 -0500,1,EDFCFB3D-A364-446D-8E5E-76786D847A5C,my_iOS_device_1,1525046721.997436,41.93146064415754,-87.64011455707963,187.128,0.61,349.1015625,4,30,-9999,1525046722.439999,-16.66157722473145,-32.21675109863281,-31.85089111328125,63.79620742797852,67.75283813476562,15,117043.309754625,-0.03472900390625,-0.8209228515625,-0.49761962890625,117043.273085625,-0.1071331116994896,-0.2191608471664358,0.1957663085706347,117043.283069625,0.1599845010850007,-0.05107109047527125,0.9471342827524135,-0.1481607854366302,-0.3557009398937225,0.1187593713402748,-0.01849617622792721,0.09339200705289841,0.1336499750614166,XArbitraryCorrectedZVertical,0.4562729299068451,0.01378064043819904,0.05948245897889137,0.8877425789833069,-0.02981314994394779,-0.8117452263832092,-0.5832502245903015,-15.39566326141357,-29.53694915771484,-34.37534332275391,1,117039.6858462917,unknown,2,2018-04-29 19:05:18.823 -0500,null,0,0,0,0,0,0,0,null,117040.319774,0,0.3065033,99.52792,192.168.0.104,10.198.239.7,1,1,0.69,0
2018-04-29 19:05:22.543 -0500,2,EDFCFB3D-A364-446D-8E5E-76786D847A5C,my_iOS_device_1,1525046721.997436,41.93146064415754,-87.64011455707963,187.128,0.61,349.1015625,4,30,-9999,1525046722.498153,-16.80880165100098,-31.55859375,-32.46746826171875,64.55023956298828,68.50687408447266,15,117043.369590625,-0.0343780517578125,-0.797149658203125,-0.6991729736328125,117043.343006625,-0.4231411434872019,0.3222611340272184,-0.01063666539377648,117043.363007625,0.1588083604841364,-0.03693472479184049,0.9210334329231648,-0.07296536862850189,0.508515477180481,0.07460332661867142,-0.008146720938384533,-0.03194347396492958,-0.07415647804737091,XArbitraryCorrectedZVertical,0.4442474246025085,0.01875459402799606,0.06286447495222092,0.8934990167617798,-0.02234033867716789,-0.7962272763252258,-0.6045849919319153,-15.33775997161865,-28.65165710449219,-35.1419677734375,1,117039.6858462917,unknown,2,2018-04-29 19:05:18.823 -0500,null,0,0,0,0,0,0,0,null,117040.319774,0,0.3065033,99.52792,192.168.0.104,10.198.239.7,1,1,0.69,0
2018-04-29 19:05:22.569 -0500,3,EDFCFB3D-A364-446D-8E5E-76786D847A5C,my_iOS_device_1,1525046721.997436,41.93146064415754,-87.64011455707963,187.128,0.61,349.1015625,4,30,-9999,1525046722.558272,-16.20651435852051,-31.51829528808594,-33.110107421875,62.29560470581055,66.25223541259766,15,117043.429403625,0.0150299072265625,-0.7967987060546875,-0.648101806640625,117043.412965625,0.06528952465216459,0.05585740701943095,-0.1081994413999573,117043.402942625,0.1615711475554799,-0.02333295530014845,0.9228623531767396,0.1297999322414398,0.2816462516784668,-0.07044455409049988,-0.02842987887561321,0.01043667923659086,-0.07106237858533859,XArbitraryCorrectedZVertical,0.4445907771587372,0.02551456354558468,0.0670759305357933,0.8928543329238892,-0.01408110279589891,-0.7973324060440063,-0.6033760905265808,-14.64698219299316,-28.5701789855957,-35.50116729736328,1,117039.6858462917,unknown,2,2018-04-29 19:05:18.823 -0500,null,0,0,0,0,0,0,0,null,117040.319774,0,0.3065033,99.52792,192.168.0.104,10.198.239.7,1,1,0.69,0
2018-04-29 19:05:22.626 -0500,4,EDFCFB3D-A364-446D-8E5E-76786D847A5C,my_iOS_device_1,1525046721.997436,41.93146064415754,-87.64011455707963,187.128,0.61,349.1015625,4,30,-9999,1525046722.618037,-15.55069351196289,-31.28997039794922,-33.5693359375,60.9305305480957,64.88716125488281,15,117043.489269625,-0.0283966064453125,-0.7890167236328125,-0.643341064453125,117043.482904625,0.1014190332646156,-0.2418150269791948,-0.1207024500856613,117043.482904625,0.1467194979060553,-0.01564000282381508,0.922037171488457,0.1083325520157814,-0.1396155208349228,-0.1092758998274803,-0.002879828680306673,-0.002192377345636487,-0.05381947755813599,XArbitraryCorrectedZVertical,0.4441638290882111,0.02561991661787033,0.06217063963413239,0.8934186697006226,-0.009449275210499763,-0.7968341112136841,-0.6041242480278015,-14.44834899902344,-28.62943077087402,-35.53481292724609,1,117039.6858462917,unknown,2,2018-04-29 19:05:18.823 -0500,null,0,0,0,0,0,0,0,null,117040.319774,0,0.3065033,99.52792,192.168.0.104,10.198.239.7,1,1,0.69,0
2018-04-29 19:05:22.686 -0500,5,EDFCFB3D-A364-446D-8E5E-76786D847A5C,my_iOS_device_1,1525046721.997436,41.93146064415754,-87.64011455707963,187.128,0.61,349.1015625,4,30,-9999,1525046722.67762,-15.49715614318848,-31.26311492919922,-33.17584228515625,60.8382453918457,64.79487609863281,15,117043.549106625,-0.0217437744140625,-0.7752227783203125,-0.5847015380859375,117043.517859625,0.1675639652589136,-0.2790396274318864,-0.1469447068350841,117043.522854625,0.1400113032512679,-0.01675987345234128,0.9268944690043475,0.1691234856843948,-0.2183370739221573,-0.1387291699647903,-0.01470418553799391,0.03630122169852257,-0.01200739573687315,XArbitraryCorrectedZVertical,0.4464480578899384,0.02379073016345501,0.05883099511265755,0.8925564885139465,-0.01006082631647587,-0.7997595071792603,-0.6002362370491028,-14.55790138244629,-28.84167098999023,-35.31780624389648,1,117039.6858462917,unknown,2,2018-04-29 19:05:18.823 -0500,null,0,0,0,0,0,0,0,null,117040.319774,0,0.3065033,99.52792,192.168.0.104,10.198.239.7,1,1,0.69,0
2018-04-29 19:05:22.769 -0500,6,EDFCFB3D-A364-446D-8E5E-76786D847A5C,my_iOS_device_1,1525046721.997436,41.93146064415754,-87.64011455707963,187.128,0.61,349.1015625,4,30,-9999,1525046722.73764,-15.67115020751953,-31.65262603759766,-32.63812255859375,61.8870735168457,65.84370422363281,15,117043.608942625,-0.012725830078125,-0.7895050048828125,-0.547607421875,117043.587801625,0.158973672846754,-0.4066449910630331,-0.149192414795111,117043.602799625,0.1206679325528154,-0.02673109908227038,0.9383205698062562,0.2416273802518845,-0.2075319886207581,-0.1340335458517075,0.005393536295741796,0.02789518609642982,0.01416527852416039,XArbitraryCorrectedZVertical,0.4519932866096497,0.01536093279719353,0.04774544015526772,0.8906101584434509,-0.01580003090202808,-0.8065664768218994,-0.5909322500228882,-15.06769752502441,-29.34649658203125,-34.68241119384766,1,117039.6858462917,unknown,2,2018-04-29 19:05:18.823 -0500,null,0,0,0,0,0,0,0,null,117040.319774,0,0.3065033,99.52792,192.168.0.104,10.198.239.7,1,1,0.69,0
2018-04-29 19:05:22.806 -0500,7,EDFCFB3D-A364-446D-8E5E-76786D847A5C,my_iOS_device_1,1525046721.997436,41.93146064415754,-87.64011455707963,187.128,0.61,349.1015625,4,30,-9999,1525046722.798581,-15.81837558746338,-31.96156311035156,-32.28399658203125,61.07756423950195,65.03419494628906,15,117043.668781625,-0.0176544189453125,-0.7872161865234375,-0.5583038330078125,117043.657750625,0.1953316806807338,0.07542524944489716,-0.0794831079978509,117043.642741625,0.1128582474568604,-0.0222927687491966,0.9529653544826168,0.3323236703872681,0.05760281160473824,-0.09393097460269928,-0.003719653002917767,0.02293100953102112,0.07810220122337341,XArbitraryCorrectedZVertical,0.4584566056728363,0.01597738452255726,0.04500985145568848,0.8874324560165405,-0.01291242800652981,-0.8151368498802185,-0.5791245102882385,-15.09462928771973,-29.92931365966797,-34.16885375976562,1,117039.6858462917,unknown,2,2018-04-29 19:05:18.823 -0500,null,0,0,0,0,0,0,0,null,117040.319774,0,0.3065033,99.52792,192.168.0.104,10.198.239.7,1,1,0.69,0
2018-04-29 19:05:22.866 -0500,8,EDFCFB3D-A364-446D-8E5E-76786D847A5C,my_iOS_device_1,1525046721.997436,41.93146064415754,-87.64011455707963,187.128,0.61,349.1015625,4,30,-9999,1525046722.857493,-16.08605766296387,-32.49880981445312,-32.12664794921875,62.51611709594727,66.47274780273438,15,117043.728615625,0.0020751953125,-0.7955169677734375,-0.572662353515625,117043.692721625,-0.03504933047431484,-0.02389414761629993,-0.07542817892209625,117043.722694625,0.1043756772343559,-0.006536846779513801,0.9532504425583701,-0.199861079454422,0.02483304776251316,-0.05613822117447853,-0.005080315750092268,0.0230198260396719,0.006315561942756176,XArbitraryCorrectedZVertical,0.4583075642585754,0.02103171311318874,0.04485266655683517,0.8874120116233826,-0.003785043023526669,-0.8153019547462463,-0.5790236592292786,-14.64953231811523,-30.2226390838623,-34.10432815551758,1,117039.6858462917,unknown,2,2018-04-29 19:05:18.823 -0500,null,0,0,0,0,0,0,0,null,117040.319774,0,0.3065033,99.52792,192.168.0.104,10.198.239.7,1,1,0.69,0
2018-04-29 19:05:22.927 -0500,9,EDFCFB3D-A364-446D-8E5E-76786D847A5C,my_iOS_device_1,1525046721.997436,41.93146064415754,-87.64011455707963,187.128,0.61,349.1015625,4,30,-9999,1525046722.918495,-15.60422992706299,-32.79431915283203,-32.021728515625,63.67874526977539,67.6353759765625,15,117043.788447625,0.014434814453125,-0.7995147705078125,-0.5943603515625,117043.762652625,-0.1226012839428878,-0.1174347514281341,-0.04172640795936151,117043.762652625,0.09988154635007231,-0.003320810351301658,0.9452977871799327,-0.1156985461711884,-0.01524303015321493,-0.03029986098408699,0.02197912521660328,0.00665519293397665,-0.0009122276678681374,XArbitraryCorrectedZVertical,0.4547519385814667,0.02124935016036034,0.04369204863905907,0.8892919421195984,-0.00194433587603271,-0.810671329498291,-0.5854982733726501,-14.54482936859131,-29.94306755065918,-34.39451217651367,1,117039.6858462917,unknown,2,2018-04-29 19:05:18.823 -0500,null,0,0,0,0,0,0,0,null,117040.319774,0,0.3065033,99.52792,192.168.0.104,10.198.239.7,1,1,0.69,0
2018-04-29 19:05:23.009 -0500,10,EDFCFB3D-A364-446D-8E5E-76786D847A5C,my_iOS_device_1,1525046721.997436,41.93146064415754,-87.64011455707963,187.128,0.61,349.1015625,4,30,-9999,1525046722.97768,-15.33654880523682,-32.49884033203125,-31.81182861328125,64.39756774902344,68.35420227050781,15,117043.848281625,-0.0013885498046875,-0.81646728515625,-0.6083526611328125,117043.832600625,-0.1588996369684498,-0.2036210358897144,-0.04152986667091366,117043.842590625,0.09600267971663622,-0.004674455449915782,0.9354073271304579,-0.1338796615600586,-0.09072471410036087,-0.02385362610220909,0.00477313669398427,-0.005263458006083965,-0.02147558890283108,XArbitraryCorrectedZVertical,0.4504173398017883,0.01954863034188747,0.04177721589803696,0.8916258811950684,-0.00277423532679677,-0.8048408627510071,-0.5934841632843018,-15.35352325439453,-32.53303146362305,-31.61480712890625,1,117039.6858462917,unknown,2,2018-04-29 19:05:18.823 -0500,null,0,0,0,0,0,0,0,null,117040.319774,0,0.3065033,99.52792,192.168.0.104,10.198.239.7,1,1,0.69,0
